TargetNode	01	02	03	04	05	06	07	08	09	10
Human_adenovirus_MKJ/Chennai/2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_RKI-2797/04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S02-2B-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S03-2B-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S03-2B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S03-2B-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S05-2B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S06-2B-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S07-2B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S08-2B-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S10-1-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_MY7/1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_MY8/1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_SGH2289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_SGH5253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_type_35p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_hepatitis_A_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC_polyomavirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC_virus_x_BK_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_oxytoca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae	Klebsiella_pneumoniae;_CP018816.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._pneumoniae	Klebsiella_pneumoniae_subsp._pneumoniae;_CP012745.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._rhinoscleromatis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Legionella_pneumophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alexanderi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alstonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_borgpetersenii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_broomii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_fainei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_inadai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_interrogans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kirschneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kmetyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_licerasiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_noguchii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_santarosai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_weilii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_wolffii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Methanobrevibacter_oralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moraxella_catarrhalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_avium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_canettii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_colombiense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_intracellulare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_kansasii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_leprae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_tuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycoplasma_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS092	Neisseria_gonorrhoeae_FA_1090;_AE004969.1;_TOPREFPERCREADS085	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS078	Neisseria_gonorrhoeae;_CP012026.1;_TOPREFPERCREADS078	Neisseria_gonorrhoeae;_LT906440.1;_TOPREFPERCREADS078	Neisseria_gonorrhoeae;_CP020418.1;_TOPREFPERCREADS078	Neisseria_gonorrhoeae;_LT906437.1;_TOPREFPERCREADS078	Neisseria_gonorrhoeae_NCCP11945;_CP001050.1;_TOPREFPERCREADS078	Neisseria_gonorrhoeae;_CP012028.1;_TOPREFPERCREADS071
Neisseria_gonorrhoeae	Neisseria_gonorrhoeae;_CP012027.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS098	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS094	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS088	Neisseria_meningitidis_M04-240196;_CP002423.1;_TOPREFPERCREADS056	Neisseria_meningitidis_M01-240149;_CP002421.1;_TOPREFPERCREADS042	Neisseria_meningitidis_NZ-05/33;_CP002424.1;_TOPREFPERCREADS039	Neisseria_meningitidis_8013;_FM999788.1;_TOPREFPERCREADS039	Neisseria_meningitidis_M0579;_CP007668.1;_TOPREFPERCREADS039	Neisseria_meningitidis_alpha14;_AM889136.1;_TOPREFPERCREADS037
Neisseria_meningitidis_LNP21362	Neisseria_meningitidis_G2136;_CP002419.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000015.10;_TOPREFPERCREADS100	Homo_sapiens;_NW_011332701.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187660.1;_TOPREFPERCREADS100	Neisseria_lactamica;_CP019894.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP009418.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP007524.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP016654.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP016656.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP016678.1;_TOPREFPERCREADS100
Neisseria_meningitidis_M04-240196	Neisseria_meningitidis_M04-240196;_CP002423.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis_MC58	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis_serogroup_B	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Parvimonas_micra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peptostreptococcus_anaerobius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum_3D7	Plasmodium_falciparum_3D7;_NC_004316.3;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax_Sal-1	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS100	Enterobius_vermicularis;_LM419454.1;_TOPREFPERCREADS014	Enterobius_vermicularis;_LM419111.1;_TOPREFPERCREADS014	Enterobius_vermicularis;_LM416043.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001851668.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850347.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850774.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850812.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001852477.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850718.1;_TOPREFPERCREADS014
Pneumocystis_carinii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_carinii_B80	Pneumocystis_carinii_B80;_NW_017264716.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii_RU7	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS002	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NW_009646194.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187634.1;_TOPREFPERCREADS000	Proteus_mirabilis;_CP020052.1;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NC_031467.1;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NW_017384997.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187443.1;_TOPREFPERCREADS000
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_boydii_CDC_3083-94	Shigella_boydii_CDC_3083-94;_CP001063.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	Shigella_flexneri_2a_str._2457T;_AE014073.1;_TOPREFPERCREADS100	Shigella_flexneri_2a_str._301;_AE005674.2;_TOPREFPERCREADS100	Shigella_flexneri_2002017;_CP001383.1;_TOPREFPERCREADS100	Shigella_flexneri_Shi06HN006;_CP004057.1;_TOPREFPERCREADS100	Shigella_flexneri_2003036;_CP004056.1;_TOPREFPERCREADS100	Shigella_flexneri_5_str._8401;_CP000266.1;_TOPREFPERCREADS100	Shigella_flexneri_1a;_CP020086.1;_TOPREFPERCREADS100	Shigella_flexneri_1a;_CP020342.1;_TOPREFPERCREADS100	Shigella_flexneri_1a;_CP012735.1;_TOPREFPERCREADS100	Shigella_flexneri;_LM651928.1;_TOPREFPERCREADS100
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP010297.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_USA300_FPR3757;_CP000255.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP007690.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP010298.1;_TOPREFPERCREADS100	Staphylococcus_aureus_USA300-ISMMS1;_CP007176.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP010299.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP010296.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP010295.1;_TOPREFPERCREADS099	Staphylococcus_aureus_subsp._aureus;_CP012119.1;_TOPREFPERCREADS099
Staphylococcus_aureus_subsp._aureus	Staphylococcus_aureus_subsp._aureus;_CP017097.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP015173.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_Mu3;_AP009324.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_ED98	Staphylococcus_aureus_subsp._aureus_ED98;_CP001784.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_USA300_TCH1516	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS096	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS066	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS050	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS049	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS049	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS040	Streptococcus_intermedius_B196;_CP003857.1;_TOPREFPERCREADS028	Streptococcus_intermedius_JTH08;_AP010969.1;_TOPREFPERCREADS027	Streptococcus_intermedius;_AP014880.1;_TOPREFPERCREADS024
Streptococcus_agalactiae	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP021867.1;_TOPREFPERCREADS091	Streptococcus_agalactiae;_CP019979.1;_TOPREFPERCREADS089	Streptococcus_agalactiae;_CP011329.1;_TOPREFPERCREADS089	Streptococcus_agalactiae;_CP012503.1;_TOPREFPERCREADS077	Streptococcus_agalactiae;_CP019978.1;_TOPREFPERCREADS076	Streptococcus_agalactiae;_CP021862.1;_TOPREFPERCREADS076	Streptococcus_agalactiae;_CP021868.1;_TOPREFPERCREADS076	Streptococcus_agalactiae_A909;_CP000114.1;_TOPREFPERCREADS075	Streptococcus_agalactiae_GD201008-001;_CP003810.1;_TOPREFPERCREADS074
Streptococcus_agalactiae_2603V/R	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_intermedius	Streptococcus_intermedius;_CP012718.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS079	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS078	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS073	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS071	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS013	Streptococcus_intermedius_JTH08;_AP010969.1;_TOPREFPERCREADS000	Streptococcus_intermedius_B196;_CP003857.1;_TOPREFPERCREADS000	Streptococcus_intermedius;_AP014880.1;_TOPREFPERCREADS000
Streptococcus_mutans_GS-5	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_LJ23	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_NN2025	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159-FR	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae	Streptococcus_pneumoniae_TIGR4;_AKVY01000001.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_JJA;_CP000919.1;_TOPREFPERCREADS077	Streptococcus_pneumoniae_PCS8235;_CM001835.1;_TOPREFPERCREADS077	Streptococcus_pneumoniae_70585;_CP000918.1;_TOPREFPERCREADS066	Streptococcus_pneumoniae_AP200;_CP002121.1;_TOPREFPERCREADS055	Streptococcus_pneumoniae_SPN033038;_FQ312042.1;_TOPREFPERCREADS055	Streptococcus_pneumoniae_OXC141;_FQ312027.1;_TOPREFPERCREADS055	Streptococcus_pneumoniae_INV104;_FQ312030.1;_TOPREFPERCREADS055	Streptococcus_pneumoniae_ATCC_700669;_FM211187.1;_TOPREFPERCREADS055	Streptococcus_pneumoniae_SPN034183;_FQ312043.1;_TOPREFPERCREADS055
Streptococcus_pneumoniae_CGSP14	Streptococcus_pneumoniae_CGSP14;_CP001033.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pyogenes	Streptococcus_pyogenes_NZ131;_CP000829.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_HKU_QMH11M0907901;_AFRY01000001.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS15252;_CP003116.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS5005;_CP000017.2;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS6180;_CP000056.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS1882;_CP003121.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP011329.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP019979.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP007570.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP021867.1;_TOPREFPERCREADS100
Streptococcus_troglodytae	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Taenia_solium;_MIEF01007082.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000009.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS100	Homo_sapiens;_NT_187523.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187623.1;_TOPREFPERCREADS100
Tannerella_forsythia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017385057.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187398.1;_TOPREFPERCREADS001	Homo_sapiens;_NT_187397.1;_TOPREFPERCREADS001	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS000
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003533142.1;_TOPREFPERCREADS050	Plasmodium_vivax;_NW_001850357.1;_TOPREFPERCREADS050	Plasmodium_vivax_Sal-1;_NW_001852096.1;_TOPREFPERCREADS000	Taenia_solium;_MIEF01010967.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532817.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003530428.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532588.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003527257.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003528019.1;_TOPREFPERCREADS000
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	Trypanosoma_brucei_gambiense_DAL972;_NC_026738.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener;_NW_891571.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Homo_sapiens;_NC_000006.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000013.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000012.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000022.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000009.12;_TOPREFPERCREADS100
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
