TargetNode	01	02	03	04	05	06	07	08	09	10
Plasmodium_falciparum_3D7	Plasmodium_falciparum_3D7;_NC_004327.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax_Sal-1	Homo_sapiens;_NW_017852933.1;_TOPREFPERCREADS100	Plasmodium_vivax_Sal-1;_NW_001850136.1;_TOPREFPERCREADS033	Enterobius_vermicularis;_LM415977.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001850531.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001851899.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001850774.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001850317.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001852263.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001850643.1;_TOPREFPERCREADS016	Plasmodium_vivax_Sal-1;_NW_001850868.1;_TOPREFPERCREADS016
Pneumocystis_carinii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_carinii_B80	Trypanosoma_cruzi_strain_CL_Brener;_NW_001849172.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000009.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Pneumocystis_carinii_B80;_NW_017264722.1;_TOPREFPERCREADS100	Pneumocystis_carinii_B80;_NW_017264716.1;_TOPREFPERCREADS100	Schistosoma_mansoni;_NW_017386503.1;_TOPREFPERCREADS100	Schistosoma_mansoni;_NW_017386391.1;_TOPREFPERCREADS100	NA	NA	NA
Pneumocystis_jirovecii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii_RU7	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS001	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS001	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000013.11;_TOPREFPERCREADS000	Homo_sapiens;_NT_187443.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187483.1;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NW_017384997.1;_TOPREFPERCREADS000	NA	NA
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	Staphylococcus_aureus;_CP013619.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_ED98;_CP001783.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_ST398;_AM990993.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_TW20;_FN433596.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_COL;_CP000045.2;_TOPREFPERCREADS100	Staphylococcus_epidermidis_ATCC_12228;_AE015930.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_Z172;_CP006838.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus;_CP013218.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus;_CP010403.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus;_CP017091.1;_TOPREFPERCREADS100
Streptococcus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_agalactiae	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_A909;_CP000114.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_ILRI112;_HF952106.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_138P;_CP007482.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_GD201008-001;_CP003810.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_NEM316;_AL732656.1;_TOPREFPERCREADS100	Streptococcus_sp._'group_B';_CP020432.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_CNCTC_10/84;_CP006910.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_ILRI005;_HF952105.1;_TOPREFPERCREADS100	Streptococcus_agalactiae_09mas018883;_HF952104.1;_TOPREFPERCREADS100
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_intermedius	Streptococcus_intermedius;_CP012718.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS100	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS100	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS100	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS100	NA	NA	NA	NA
Streptococcus_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pyogenes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Taenia_solium;_MIEF01005984.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000014.9;_TOPREFPERCREADS100	Homo_sapiens;_NC_000022.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000015.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Homo_sapiens;_NT_187660.1;_TOPREFPERCREADS100
Tannerella_forsythia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017385057.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187398.1;_TOPREFPERCREADS003	Homo_sapiens;_NT_187397.1;_TOPREFPERCREADS002	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS000
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Lactobacillus_salivarius_CECT_5713;_CP002037.1;_TOPREFPERCREADS050	Trichinella_spiralis;_NW_003526941.1;_TOPREFPERCREADS050	Trichinella_spiralis;_NW_003533083.1;_TOPREFPERCREADS050	Trichinella_spiralis;_NW_003531337.1;_TOPREFPERCREADS050	Plasmodium_vivax_Sal-1;_NW_001852096.1;_TOPREFPERCREADS000	Taenia_solium;_MIEF01010967.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532817.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003530428.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532588.1;_TOPREFPERCREADS000
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	Trypanosoma_brucei_gambiense_DAL972;_NC_026738.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener;_NW_919426.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000022.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000012.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000008.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000015.10;_TOPREFPERCREADS100	White_clover_cryptic_virus_2;_NC_021095.1;_TOPREFPERCREADS100
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
