TargetNode	01	02	03	04	05	06	07	08	09	10
Human_adenovirus_MKJ/Chennai/2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_RKI-2797/04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S02-2B-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S03-2B-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S03-2B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S03-2B-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S05-2B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S06-2B-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S07-2B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S08-2B-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_S10-1-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_MY7/1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_MY8/1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_SGH2289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_SGH5253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_type_35p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_hepatitis_A_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC_polyomavirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC_virus_x_BK_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_oxytoca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._pneumoniae	Klebsiella_pneumoniae_subsp._pneumoniae;_CP012745.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._rhinoscleromatis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Legionella_pneumophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alexanderi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alstonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_borgpetersenii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_broomii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_fainei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_inadai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_interrogans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kirschneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kmetyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_licerasiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_noguchii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_santarosai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_weilii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_wolffii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Methanobrevibacter_oralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moraxella_catarrhalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_avium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_canettii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_colombiense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_intracellulare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_kansasii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_leprae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_tuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycoplasma_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS091	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS091	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS083	Neisseria_gonorrhoeae;_CP012027.1;_TOPREFPERCREADS083	Neisseria_gonorrhoeae;_CP020418.1;_TOPREFPERCREADS083	Neisseria_gonorrhoeae_NCCP11945;_CP001050.1;_TOPREFPERCREADS083	Neisseria_gonorrhoeae_MS11;_CP003909.1;_TOPREFPERCREADS083	Neisseria_gonorrhoeae;_CP012026.1;_TOPREFPERCREADS075	Neisseria_gonorrhoeae;_CP016016.1;_TOPREFPERCREADS075
Neisseria_gonorrhoeae	Neisseria_gonorrhoeae;_CP012027.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS097	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS088	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS085	Neisseria_meningitidis_M04-240196;_CP002423.1;_TOPREFPERCREADS050	Neisseria_meningitidis_alpha710;_CP001561.1;_TOPREFPERCREADS044	Neisseria_meningitidis_053442;_CP000381.1;_TOPREFPERCREADS044	Neisseria_meningitidis_M01-240355;_CP002422.1;_TOPREFPERCREADS041	Neisseria_meningitidis_G2136;_CP002419.1;_TOPREFPERCREADS040	Neisseria_meningitidis_8013;_FM999788.1;_TOPREFPERCREADS039
Neisseria_meningitidis_LNP21362	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis_MC58	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Parvimonas_micra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peptostreptococcus_anaerobius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum_3D7	Plasmodium_falciparum_3D7;_NC_004318.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax_Sal-1	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS100	Enterobius_vermicularis;_LM419454.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM416320.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM424231.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM413800.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM414175.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM419837.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM414023.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM418698.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM420767.1;_TOPREFPERCREADS020
Pneumocystis_carinii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis	Porphyromonas_gingivalis_381;_CP012889.1;_TOPREFPERCREADS100	Porphyromonas_gingivalis;_CP011995.1;_TOPREFPERCREADS100	Porphyromonas_gingivalis_W83;_AE015924.1;_TOPREFPERCREADS100	Porphyromonas_gingivalis_ATCC_33277;_AP009380.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_AJW4	Porphyromonas_gingivalis_AJW4;_CP011996.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA26;_CP017727.1;_TOPREFPERCREADS100	synthetic_Escherichia_coli_C321.deltaA;_CP006698.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483;_CP001138.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Gallinarum/pullorum_str._RKS5078;_CP003047.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._SL1344;_FQ312003.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Thompson_str._ATCC_8391;_CP011396.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._B182;_CP003416.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476;_CP001120.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Gallinarum/pullorum_str._CDC1983-67;_CP003786.1;_TOPREFPERCREADS000	Escherichia_coli_BW2952;_CP001396.1;_TOPREFPERCREADS000
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS003	Toxoplasma_gondii_ME49;_NC_031467.1;_TOPREFPERCREADS000	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NT_187483.1;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NW_017384997.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187667.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187443.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187634.1;_TOPREFPERCREADS000
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	Shigella_dysenteriae_1617;_CP006736.1;_TOPREFPERCREADS100	Shigella_dysenteriae_Sd197;_CP000034.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	Staphylococcus_aureus;_CP010297.1;_TOPREFPERCREADS100	Staphylococcus_aureus_USA300-ISMMS1;_CP007176.1;_TOPREFPERCREADS099	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS099	Staphylococcus_aureus_subsp._aureus_USA300_FPR3757;_CP000255.1;_TOPREFPERCREADS099	Staphylococcus_aureus_subsp._aureus;_CP012119.1;_TOPREFPERCREADS098	Staphylococcus_aureus_subsp._aureus;_CP012120.1;_TOPREFPERCREADS097	Staphylococcus_aureus_subsp._aureus_str._Newman;_AP009351.1;_TOPREFPERCREADS090	Staphylococcus_aureus_subsp._aureus_COL;_CP000046.1;_TOPREFPERCREADS090	Staphylococcus_aureus_subsp._aureus_DSM_20231;_CP011526.1;_TOPREFPERCREADS089	Staphylococcus_aureus_subsp._aureus_NCTC_8325;_CP000253.1;_TOPREFPERCREADS089
Staphylococcus_aureus_subsp._aureus	Staphylococcus_aureus_subsp._aureus;_CP016861.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP019563.1;_TOPREFPERCREADS050	Staphylococcus_aureus;_CP007657.1;_TOPREFPERCREADS050	Staphylococcus_aureus_subsp._aureus_str._JKD6008;_CP002120.1;_TOPREFPERCREADS050	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_ED98	Staphylococcus_aureus_subsp._aureus_ED98;_CP001784.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_USA300_TCH1516	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000731.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS097	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS055	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS055	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS052	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS050	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS040	Streptococcus_intermedius;_CP012718.1;_TOPREFPERCREADS030	Streptococcus_intermedius;_CP020433.1;_TOPREFPERCREADS030	Streptococcus_intermedius_B196;_CP003857.1;_TOPREFPERCREADS028
Streptococcus_agalactiae	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP021867.1;_TOPREFPERCREADS092	Streptococcus_agalactiae;_CP011329.1;_TOPREFPERCREADS090	Streptococcus_agalactiae;_CP019979.1;_TOPREFPERCREADS089	Streptococcus_agalactiae;_CP012503.1;_TOPREFPERCREADS075	Streptococcus_agalactiae;_CP021868.1;_TOPREFPERCREADS073	Streptococcus_agalactiae;_CP013202.1;_TOPREFPERCREADS072	Streptococcus_agalactiae;_CP013908.1;_TOPREFPERCREADS071	Streptococcus_agalactiae;_CP010867.1;_TOPREFPERCREADS071	Streptococcus_agalactiae;_CP021862.1;_TOPREFPERCREADS071
Streptococcus_agalactiae_2603V/R	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_iniae	Streptococcus_iniae;_CP010783.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_intermedius	Streptococcus_intermedius;_CP012718.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS099	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS074	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS072	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS067	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS066	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS012	Streptococcus_intermedius_B196;_CP003857.1;_TOPREFPERCREADS000	Streptococcus_intermedius;_AP014880.1;_TOPREFPERCREADS000	Streptococcus_pantholopis;_CP014699.1;_TOPREFPERCREADS000
Streptococcus_mutans_LJ23	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_NN2025	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159-FR	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae	Streptococcus_pneumoniae_TIGR4;_AKVY01000001.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae;_LN831051.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_gamPNI0373;_CP001845.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae_SPN033038;_FQ312042.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae_P1031;_CP000920.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae_INV104;_FQ312030.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae_70585;_CP000918.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae;_CP018136.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae;_AP017971.1;_TOPREFPERCREADS085	Streptococcus_pneumoniae_670-6B;_CP002176.1;_TOPREFPERCREADS085
Streptococcus_pyogenes	Streptococcus_pyogenes_NZ131;_CP000829.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_HKU_QMH11M0907901;_AFRY01000001.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS15252;_CP003116.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS5005;_CP000017.2;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS6180;_CP000056.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_STAB901;_CP007024.1;_TOPREFPERCREADS100	Streptococcus_pyogenes_MGAS1882;_CP003121.1;_TOPREFPERCREADS100	Streptococcus_dysgalactiae_subsp._dysgalactiae_ATCC_27957;_CM001076.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP011329.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP020449.1;_TOPREFPERCREADS100
Streptococcus_troglodytae	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Homo_sapiens;_NC_000013.11;_TOPREFPERCREADS100	Taenia_solium;_MIEF01006167.1;_TOPREFPERCREADS066	Taenia_solium;_MIEF01007554.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01004001.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01011860.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01000842.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01008298.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01009346.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01005473.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01007788.1;_TOPREFPERCREADS033
Tannerella_forsythia	Tannerella_forsythia_92A2;_CP003191.1;_TOPREFPERCREADS100	Tannerella_forsythia_KS16;_AP013045.1;_TOPREFPERCREADS100	Tannerella_forsythia_3313;_AP013044.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017385057.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187398.1;_TOPREFPERCREADS001	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS000	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS000
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003531540.1;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003526945.1;_TOPREFPERCREADS100	Plasmodium_vivax_Sal-1;_NW_001852096.1;_TOPREFPERCREADS000	Taenia_solium;_MIEF01010967.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003530428.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532817.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532588.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003527257.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003528019.1;_TOPREFPERCREADS000
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	Trypanosoma_brucei_gambiense_DAL972;_NC_026738.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener;_NW_911413.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000008.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000012.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000013.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000006.12;_TOPREFPERCREADS100	Plasmodium_falciparum_3D7;_NC_004328.2;_TOPREFPERCREADS100	Plasmodium_falciparum_3D7;_NC_004317.2;_TOPREFPERCREADS100	Plasmodium_falciparum_3D7;_NC_000521.3;_TOPREFPERCREADS100	Enterobius_vermicularis;_LM424231.1;_TOPREFPERCREADS100
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
