TargetNode	01	02	03	04	05	06	07	08	09	10
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS002	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS001	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS000	Homo_sapiens;_NT_187401.1;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS000	Homo_sapiens;_NT_187396.1;_TOPREFPERCREADS000	Homo_sapiens;_NW_011332696.1;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NW_017384997.1;_TOPREFPERCREADS000
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	Streptococcus_sp._VT_162;_CP007628.2;_TOPREFPERCREADS100	Streptococcus_oralis;_CP019562.1;_TOPREFPERCREADS087	Streptococcus_oralis;_CP023507.1;_TOPREFPERCREADS087	Streptococcus_oralis_Uo5;_FR720602.1;_TOPREFPERCREADS062	Streptococcus_sp._NPS_308;_AP017652.1;_TOPREFPERCREADS050	Streptococcus_oralis_subsp._tigurinus;_AP018338.1;_TOPREFPERCREADS050	Streptococcus_mitis;_CP012646.1;_TOPREFPERCREADS037	Streptococcus_sp._oral_taxon_431;_CP014264.1;_TOPREFPERCREADS037	Streptococcus_pneumoniae;_CP018138.1;_TOPREFPERCREADS012	Streptococcus_pneumoniae;_AP017971.1;_TOPREFPERCREADS012
Streptococcus_cristatus_AS_1.3089	Streptococcus_cristatus_AS_1.3089;_CP004409.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_dysgalactiae_subsp._equisimilis_RE378	Streptococcus_dysgalactiae_subsp._equisimilis_RE378;_AP011114.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii	Streptococcus_gordonii;_CP017295.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mitis	Streptococcus_mitis;_CP014326.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_oralis	Streptococcus_oralis;_CP023507.1;_TOPREFPERCREADS100	Streptococcus_oralis_subsp._tigurinus;_AP018338.1;_TOPREFPERCREADS033	Streptococcus_oralis_Uo5;_FR720602.1;_TOPREFPERCREADS033	NA	NA	NA	NA	NA	NA	NA
Streptococcus_oralis_Uo5	Streptococcus_oralis_Uo5;_FR720602.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_oralis_subsp._tigurinus	Streptococcus_oralis_subsp._tigurinus;_AP018338.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae	Streptococcus_pneumoniae;_CP018136.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_AP200;_CP002121.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AKVY01000001.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AE005672.3;_TOPREFPERCREADS100	Streptococcus_pneumoniae_Hungary19A-6;_CP000936.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_gamPNI0373;_CP001845.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_670-6B;_CP002176.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_INV200;_FQ312029.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_CGSP14;_CP001033.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_G54;_CP001015.1;_TOPREFPERCREADS100
Streptococcus_pyogenes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._NPS_308	Streptococcus_sp._NPS_308;_AP017652.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._VT_162	Streptococcus_sp._VT_162;_CP007628.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Taenia_solium;_MIEF01007082.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Homo_sapiens;_NT_187663.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS100	Homo_sapiens;_NT_187647.1;_TOPREFPERCREADS100
Tannerella_forsythia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017385057.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187398.1;_TOPREFPERCREADS001	Homo_sapiens;_NT_187397.1;_TOPREFPERCREADS001	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS000
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	Homo_sapiens;_NT_167214.1;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003531540.1;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003526940.1;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003526945.1;_TOPREFPERCREADS100	Lactobacillus_salivarius_UCC118;_CP000234.1;_TOPREFPERCREADS000	Plasmodium_vivax_Sal-1;_NW_001852096.1;_TOPREFPERCREADS000	Taenia_solium;_MIEF01010967.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003530428.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532817.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532588.1;_TOPREFPERCREADS000
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	Trypanosoma_brucei_gambiense_DAL972;_NC_026744.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener;_NW_919426.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000014.9;_TOPREFPERCREADS100	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000006.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000007.14;_TOPREFPERCREADS100	Homo_sapiens;_NC_000013.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS100	Homo_sapiens;_NW_017852933.1;_TOPREFPERCREADS100
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
