TargetNode	01	02	03	04	05	06	07	08	09	10
Klebsiella_oxytoca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._rhinoscleromatis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Legionella_pneumophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alexanderi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alstonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_borgpetersenii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_broomii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_fainei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_inadai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_interrogans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kirschneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kmetyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_licerasiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_noguchii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_santarosai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_weilii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_wolffii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Methanobrevibacter_oralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moraxella_catarrhalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_avium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_canettii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_colombiense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_intracellulare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_kansasii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_leprae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_tuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycoplasma_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS100	Neisseria_meningitidis_M04-240196;_CP002423.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	Neisseria_gonorrhoeae;_CP012026.1;_TOPREFPERCREADS066	Neisseria_gonorrhoeae;_CP012028.1;_TOPREFPERCREADS066	Neisseria_gonorrhoeae;_CP016016.1;_TOPREFPERCREADS066	Neisseria_gonorrhoeae;_LT906440.1;_TOPREFPERCREADS066	Neisseria_gonorrhoeae;_CP012027.1;_TOPREFPERCREADS066
Neisseria_gonorrhoeae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS095	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS082	Neisseria_meningitidis_M04-240196;_CP002423.1;_TOPREFPERCREADS069	Neisseria_meningitidis_M0579;_CP007668.1;_TOPREFPERCREADS058	Neisseria_meningitidis_NZ-05/33;_CP002424.1;_TOPREFPERCREADS051	Neisseria_meningitidis_alpha710;_CP001561.1;_TOPREFPERCREADS051	Neisseria_meningitidis_G2136;_CP002419.1;_TOPREFPERCREADS050	Neisseria_meningitidis_FAM18;_AM421808.1;_TOPREFPERCREADS050
Parvimonas_micra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peptostreptococcus_anaerobius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum_3D7	Plasmodium_falciparum_3D7;_NC_004330.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax_Sal-1	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS100	Plasmodium_vivax_Sal-1;_NW_001850136.1;_TOPREFPERCREADS028	Enterobius_vermicularis;_LM415174.1;_TOPREFPERCREADS014	Enterobius_vermicularis;_LM432255.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001851668.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850578.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850316.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850821.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001850487.1;_TOPREFPERCREADS014	Plasmodium_vivax_Sal-1;_NW_001851964.1;_TOPREFPERCREADS014
Pneumocystis_carinii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_carinii_B80	Pneumocystis_carinii_B80;_NW_017264716.1;_TOPREFPERCREADS100	Trypanosoma_cruzi_strain_CL_Brener;_NW_889127.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000024.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	NA	NA	NA	NA	NA
Pneumocystis_jirovecii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii_RU7	Pneumocystis_jirovecii_RU7;_NW_017264777.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS002	Homo_sapiens;_NT_187401.1;_TOPREFPERCREADS000	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NW_017384997.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187443.1;_TOPREFPERCREADS000	NA	NA
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	Staphylococcus_aureus;_CP010299.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS100	Staphylococcus_aureus_USA300-ISMMS1;_CP007176.1;_TOPREFPERCREADS099	Staphylococcus_aureus_subsp._aureus;_CP012119.1;_TOPREFPERCREADS098	Staphylococcus_aureus_subsp._aureus_USA300_FPR3757;_CP000255.1;_TOPREFPERCREADS098	Staphylococcus_aureus_subsp._aureus;_CP012120.1;_TOPREFPERCREADS098	Staphylococcus_aureus_subsp._aureus_NCTC_8325;_CP000253.1;_TOPREFPERCREADS092	Staphylococcus_aureus_subsp._aureus_str._Newman;_AP009351.1;_TOPREFPERCREADS092	Staphylococcus_aureus_subsp._aureus_COL;_CP000046.1;_TOPREFPERCREADS091	Staphylococcus_aureus_subsp._aureus_DSM_20231;_CP011526.1;_TOPREFPERCREADS090
Staphylococcus_aureus_subsp._aureus	Staphylococcus_aureus_subsp._aureus;_CP012756.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_ED98	Staphylococcus_aureus_subsp._aureus_ED98;_CP001784.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_USA300_TCH1516	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS067	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS056	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS053	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS053	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS053	Streptococcus_intermedius_JTH08;_AP010969.1;_TOPREFPERCREADS037	Streptococcus_intermedius_B196;_CP003857.1;_TOPREFPERCREADS036	Streptococcus_intermedius;_CP020433.1;_TOPREFPERCREADS032
Streptococcus_agalactiae	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP021867.1;_TOPREFPERCREADS091	Streptococcus_agalactiae;_CP019979.1;_TOPREFPERCREADS088	Streptococcus_agalactiae;_CP011329.1;_TOPREFPERCREADS087	Streptococcus_agalactiae;_CP012503.1;_TOPREFPERCREADS076	Streptococcus_agalactiae;_CP021868.1;_TOPREFPERCREADS075	Streptococcus_agalactiae;_CP013908.1;_TOPREFPERCREADS074	Streptococcus_agalactiae_NEM316;_AL732656.1;_TOPREFPERCREADS072	Streptococcus_agalactiae;_CP021870.1;_TOPREFPERCREADS072	Streptococcus_agalactiae;_CP019978.1;_TOPREFPERCREADS072
Streptococcus_agalactiae_2603V/R	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS099	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS072	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS070	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS062	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS062	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS009	Streptococcus_intermedius_B196;_CP003857.1;_TOPREFPERCREADS000	Streptococcus_intermedius;_AP014880.1;_TOPREFPERCREADS000	Streptococcus_intermedius_JTH08;_AP010969.1;_TOPREFPERCREADS000
Streptococcus_mutans_GS-5	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_LJ23	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_NN2025	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159-FR	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae	Streptococcus_pneumoniae_AP200;_CP002121.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AKVY01000001.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AE005672.3;_TOPREFPERCREADS100	Streptococcus_pneumoniae_gamPNI0373;_CP001845.1;_TOPREFPERCREADS075	Streptococcus_pneumoniae_SPN033038;_FQ312042.1;_TOPREFPERCREADS075	Streptococcus_pneumoniae_CGSP14;_CP001033.1;_TOPREFPERCREADS075	Streptococcus_pneumoniae_OXC141;_FQ312027.1;_TOPREFPERCREADS075	Streptococcus_pneumoniae_INV104;_FQ312030.1;_TOPREFPERCREADS075	Streptococcus_pneumoniae_70585;_CP000918.1;_TOPREFPERCREADS075	Streptococcus_pneumoniae_R6;_AE007317.1;_TOPREFPERCREADS075
Streptococcus_pyogenes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Taenia_solium;_MIEF01007082.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000003.12;_TOPREFPERCREADS100	Enterobius_vermicularis;_LM416881.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000009.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000008.11;_TOPREFPERCREADS100	Homo_sapiens;_NT_187614.1;_TOPREFPERCREADS100
Tannerella_forsythia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017385057.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187398.1;_TOPREFPERCREADS001	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000024.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS000
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	Homo_sapiens;_NT_167214.1;_TOPREFPERCREADS100	Pneumocystis_jirovecii_RU7;_NW_017264776.1;_TOPREFPERCREADS100	Trypanosoma_cruzi_strain_CL_Brener;_NW_914917.1;_TOPREFPERCREADS100	Pneumocystis_carinii_B80;_NW_017264719.1;_TOPREFPERCREADS100	Schistosoma_mansoni;_NW_017386004.1;_TOPREFPERCREADS100	Schistosoma_mansoni;_NC_031499.1;_TOPREFPERCREADS100	Plasmodium_vivax_Sal-1;_NW_001852096.1;_TOPREFPERCREADS100	Plasmodium_falciparum_3D7;_NC_004329.2;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003529622.1;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003531662.1;_TOPREFPERCREADS100
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	Trypanosoma_brucei_gambiense_DAL972;_NC_026735.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener;_NW_911413.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000015.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000011.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000008.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000022.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000007.14;_TOPREFPERCREADS100
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
