TargetNode	01	02	03	04	05	06	07	08	09	10
Human_adenovirus_isolate_MY8/1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_SGH2289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_isolate_SGH5253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_adenovirus_type_35p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Human_hepatitis_A_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC_polyomavirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC_virus_x_BK_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_oxytoca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._pneumoniae	Klebsiella_pneumoniae_subsp._pneumoniae;_CP012745.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klebsiella_pneumoniae_subsp._rhinoscleromatis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Legionella_pneumophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alexanderi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_alstonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_borgpetersenii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_broomii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_fainei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_inadai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_interrogans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kirschneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_kmetyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_licerasiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_noguchii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_santarosai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_weilii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptospira_wolffii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Methanobrevibacter_oralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moraxella_catarrhalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_avium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_canettii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_colombiense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_intracellulare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_kansasii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_leprae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_tuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycoplasma_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria	Neisseria_meningitidis_G2136;_CP002419.1;_TOPREFPERCREADS100	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS100	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae_FA_1090;_AE004969.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae;_CP012026.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae;_CP016017.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae;_CP016015.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae;_CP020418.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP016647.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP007524.1;_TOPREFPERCREADS100
Neisseria_gonorrhoeae	Neisseria_gonorrhoeae;_CP012027.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis	Neisseria_meningitidis_H44/76;_CP002420.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP020421.1;_TOPREFPERCREADS100	Neisseria_meningitidis;_CP007524.1;_TOPREFPERCREADS090	Neisseria_meningitidis_LNP21362;_CP006869.1;_TOPREFPERCREADS090	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS090	Neisseria_meningitidis;_CP012694.1;_TOPREFPERCREADS080	Neisseria_meningitidis;_CP020420.1;_TOPREFPERCREADS080	Neisseria_meningitidis_Z2491;_AL157959.1;_TOPREFPERCREADS080	Neisseria_meningitidis_WUE_2594;_FR774048.1;_TOPREFPERCREADS080	Neisseria_meningitidis;_CP023814.1;_TOPREFPERCREADS070
Neisseria_meningitidis_MC58	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Parvimonas_micra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peptostreptococcus_anaerobius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum_3D7	Plasmodium_falciparum_3D7;_NC_004316.3;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax_Sal-1	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS100	Plasmodium_vivax_Sal-1;_NW_001850880.1;_TOPREFPERCREADS040	Plasmodium_vivax_Sal-1;_NW_001850136.1;_TOPREFPERCREADS040	Enterobius_vermicularis;_LM426140.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM421871.1;_TOPREFPERCREADS020	Enterobius_vermicularis;_LM418966.1;_TOPREFPERCREADS020	Trypanosoma_cruzi_strain_CL_Brener;_NW_001849393.1;_TOPREFPERCREADS020	Trypanosoma_cruzi_strain_CL_Brener;_NW_893499.1;_TOPREFPERCREADS020	Plasmodium_vivax_Sal-1;_NW_001850794.1;_TOPREFPERCREADS020	Plasmodium_vivax_Sal-1;_NW_001852268.1;_TOPREFPERCREADS020
Pneumocystis_carinii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_carinii_B80	Pneumocystis_carinii_B80;_NW_017264722.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii_RU7	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109;_AM933172.1;_TOPREFPERCREADS100	Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287/91;_AM933173.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Typhimurium;_CP007804.2;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Typhimurium;_CP007581.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._SA19994216;_CP007292.2;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Chester_str._ATCC_11997;_CP019178.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_11511;_CP019185.1;_TOPREFPERCREADS000	Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA26;_CP017727.1;_TOPREFPERCREADS000	Escherichia_coli_CFT073;_AE014075.1;_TOPREFPERCREADS000	synthetic_Escherichia_coli_C321.deltaA;_CP006698.1;_TOPREFPERCREADS000
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS002	Homo_sapiens;_NT_187401.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187667.1;_TOPREFPERCREADS000	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NT_187634.1;_TOPREFPERCREADS000	Toxoplasma_gondii_ME49;_NW_017384997.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187400.1;_TOPREFPERCREADS000	Homo_sapiens;_NT_187443.1;_TOPREFPERCREADS000	NA
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	Staphylococcus_aureus_subsp._aureus_TW20;_FN433596.1;_TOPREFPERCREADS100	Staphylococcus_aureus;_CP007690.1;_TOPREFPERCREADS096	Staphylococcus_aureus;_CP010295.1;_TOPREFPERCREADS096	Staphylococcus_aureus;_CP010300.1;_TOPREFPERCREADS096	Staphylococcus_aureus;_CP010298.1;_TOPREFPERCREADS096	Staphylococcus_aureus;_CP010297.1;_TOPREFPERCREADS096	Staphylococcus_aureus;_CP010296.1;_TOPREFPERCREADS096	Staphylococcus_aureus_subsp._aureus_Z172;_CP006838.1;_TOPREFPERCREADS096	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS096	Staphylococcus_aureus_subsp._aureus_USA300_FPR3757;_CP000255.1;_TOPREFPERCREADS096
Staphylococcus_aureus_subsp._aureus	Staphylococcus_aureus_subsp._aureus;_CP012756.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_ED98	Staphylococcus_aureus_subsp._aureus_ED98;_CP001784.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_USA300_TCH1516	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516;_CP000730.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS083	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS083	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS066	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS066	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS066	Streptococcus_equi_subsp._equi_4047;_FM204883.1;_TOPREFPERCREADS016	Streptococcus_equi_subsp._zooepidemicus_MGCS10565;_CP001129.1;_TOPREFPERCREADS016	Streptococcus_gallolyticus;_CP013688.1;_TOPREFPERCREADS016
Streptococcus_agalactiae	Streptococcus_agalactiae_2603V/R;_AE009948.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP021867.1;_TOPREFPERCREADS091	Streptococcus_agalactiae;_CP011329.1;_TOPREFPERCREADS087	Streptococcus_agalactiae;_CP019979.1;_TOPREFPERCREADS079	Streptococcus_agalactiae;_CP021870.1;_TOPREFPERCREADS070	Streptococcus_agalactiae_NEM316;_AL732656.1;_TOPREFPERCREADS066	Streptococcus_agalactiae;_CP013202.1;_TOPREFPERCREADS066	Streptococcus_agalactiae_09mas018883;_HF952104.1;_TOPREFPERCREADS062	Streptococcus_agalactiae;_CP007632.1;_TOPREFPERCREADS062	Streptococcus_agalactiae;_CP007631.2;_TOPREFPERCREADS062
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_intermedius	Streptococcus_intermedius;_CP012718.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS099	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS071	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS067	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS061	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS056	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS008	Streptococcus_intermedius;_AP014880.1;_TOPREFPERCREADS000	NA	NA
Streptococcus_pneumoniae	Streptococcus_pneumoniae_AP200;_CP002121.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AKVY01000001.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AE005672.3;_TOPREFPERCREADS100	Streptococcus_pneumoniae_gamPNI0373;_CP001845.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TCH8431/19A;_CP001993.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_SPN033038;_FQ312042.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_CGSP14;_CP001033.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_OXC141;_FQ312027.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_P1031;_CP000920.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_INV104;_FQ312030.1;_TOPREFPERCREADS100
Streptococcus_pyogenes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Taenia_solium;_MIEF01007082.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000008.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000015.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000003.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS100	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000024.10;_TOPREFPERCREADS100	Hymenobacter_sedentarius;_CP013909.1;_TOPREFPERCREADS100
Tannerella_forsythia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017385057.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187398.1;_TOPREFPERCREADS001	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS000	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS000	Homo_sapiens;_NC_000017.11;_TOPREFPERCREADS000	Homo_sapiens;_NC_000012.12;_TOPREFPERCREADS000
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	Homo_sapiens;_NT_167214.1;_TOPREFPERCREADS100	Lactobacillus_salivarius_UCC118;_CP000234.1;_TOPREFPERCREADS100	Trichinella_spiralis;_NW_003531540.1;_TOPREFPERCREADS100	Plasmodium_vivax_Sal-1;_NW_001852096.1;_TOPREFPERCREADS000	Taenia_solium;_MIEF01010967.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532817.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003530428.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003532588.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003527257.1;_TOPREFPERCREADS000	Trichinella_spiralis;_NW_003528019.1;_TOPREFPERCREADS000
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	Trypanosoma_brucei_gambiense_DAL972;_NC_026744.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener;_NW_911413.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000023.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS100	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000018.10;_TOPREFPERCREADS100	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000012.12;_TOPREFPERCREADS100	Homo_sapiens;_NC_000006.12;_TOPREFPERCREADS100
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	Vibrio_parahaemolyticus;_CP009847.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
