TargetNode	01	02	03	04	05	06	07	08	09	10
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	Schistosoma_mansoni;_NW_017386861.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187443.1;_TOPREFPERCREADS000	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_boydii_CDC_3083-94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus	Staphylococcus_aureus_subsp._aureus_ST398;_AM990992.1;_TOPREFPERCREADS100	Staphylococcus_aureus_RF122;_AJ938182.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_str._Newman;_AP009351.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_Mu3;_AP009324.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_Mu50;_BA000017.4;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_N315;_BA000018.3;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_MRSA252;_BX571856.1;_TOPREFPERCREADS100	Staphylococcus_aureus_subsp._aureus_MW2;_BA000033.2;_TOPREFPERCREADS100	Staphylococcus_haemolyticus_JCSC1435;_AP006716.1;_TOPREFPERCREADS050	Staphylococcus_aureus_subsp._aureus_COL;_CP000046.1;_TOPREFPERCREADS050
Staphylococcus_aureus_subsp._aureus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_ED98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Staphylococcus_aureus_subsp._aureus_USA300_TCH1516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_agalactiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_agalactiae_2603V/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_intermedius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	Streptococcus_mutans_UA159-FR;_CP007016.1;_TOPREFPERCREADS100	Streptococcus_mutans_UA159;_AE014133.2;_TOPREFPERCREADS100	Streptococcus_mutans_LJ23;_AP012336.1;_TOPREFPERCREADS069	Streptococcus_mutans_NN2025;_AP010655.1;_TOPREFPERCREADS061	Streptococcus_mutans_GS-5;_CP003686.1;_TOPREFPERCREADS053	Streptococcus_mutans;_CP013237.1;_TOPREFPERCREADS053	Streptococcus_troglodytae;_AP014612.1;_TOPREFPERCREADS007	NA	NA	NA
Streptococcus_mutans_GS-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_LJ23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_NN2025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans_UA159-FR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae_CGSP14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pyogenes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_troglodytae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS100	Schistosoma_mansoni;_NC_031501.1;_TOPREFPERCREADS033	Schistosoma_mansoni;_NC_031500.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01007051.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01005546.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01006533.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01008989.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01008075.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01007082.1;_TOPREFPERCREADS033	Taenia_solium;_MIEF01012311.1;_TOPREFPERCREADS033
Tannerella_forsythia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017384517.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000001.11;_TOPREFPERCREADS013	Homo_sapiens;_NC_000020.11;_TOPREFPERCREADS007	Homo_sapiens;_NC_000010.11;_TOPREFPERCREADS007	Homo_sapiens;_NC_000004.12;_TOPREFPERCREADS006	Homo_sapiens;_NC_000007.14;_TOPREFPERCREADS006	Homo_sapiens;_NC_000005.10;_TOPREFPERCREADS004	Homo_sapiens;_NC_000002.12;_TOPREFPERCREADS004	Homo_sapiens;_NC_000019.10;_TOPREFPERCREADS004	Homo_sapiens;_NC_000021.9;_TOPREFPERCREADS004
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei_gambiense_DAL972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	Homo_sapiens;_NT_187516.1;_TOPREFPERCREADS100	Enterobius_vermicularis;_LM418844.1;_TOPREFPERCREADS050	Enterobius_vermicularis;_LM430430.1;_TOPREFPERCREADS050	Schistosoma_mansoni;_NC_031498.1;_TOPREFPERCREADS050	Shigella_flexneri_1a;_CP012735.1;_TOPREFPERCREADS050	NA	NA	NA	NA	NA
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
