TargetNode	01	02	03	04	05	06	07	08	09	10
Mycobacterium_canettii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_colombiense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_intracellulare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_kansasii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_leprae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycobacterium_tuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mycoplasma_pneumoniae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_elongata_subsp._glycolytica_ATCC_29315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_gonorrhoeae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_lactamica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neisseria_meningitidis	Neisseria_meningitidis_G2136;_CP002419.1;_TOPREFPERCREADS100	Neisseria_meningitidis_053442;_CP000381.1;_TOPREFPERCREADS100	Neisseria_meningitidis_alpha710;_CP001561.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae_NCCP11945;_CP001050.1;_TOPREFPERCREADS100	Neisseria_meningitidis_Z2491;_AL157959.1;_TOPREFPERCREADS100	Neisseria_gonorrhoeae_MS11;_CP003909.1;_TOPREFPERCREADS100	Neisseria_meningitidis_MC58;_AE002098.2;_TOPREFPERCREADS100	Neisseria_meningitidis_FAM18;_AM421808.1;_TOPREFPERCREADS100	Neisseria_meningitidis_8013;_FM999788.1;_TOPREFPERCREADS100	Neisseria_meningitidis_alpha14;_AM889136.1;_TOPREFPERCREADS100
Neisseria_meningitidis_M0579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Parvimonas_micra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peptostreptococcus_anaerobius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_falciparum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plasmodium_vivax_Sal-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_carinii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pneumocystis_jirovecii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_A7A1-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_JCVI_SC001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porphyromonas_gingivalis_W83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_africae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_akari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_conorii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_felis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_japonica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_prowazekii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_rickettsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_sibirica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rickettsia_typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Dublin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._77-1427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Saintpaul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Typhi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salmonella_typhimurium_TR7095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schistosoma_mansoni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_boydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_boydii_CDC_3083-94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_dysenteriae_Sd197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri_1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri_2002017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_flexneri_G1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shigella_sonnei	Shigella_sonnei;_CP021144.1;_TOPREFPERCREADS100	Escherichia_coli_P12b;_CP002291.1;_TOPREFPERCREADS100	Escherichia_coli;_CP018957.1;_TOPREFPERCREADS100	Shigella_sonnei_53G;_HE616528.1;_TOPREFPERCREADS100	Shigella_sonnei_Ss046;_CP000038.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA
Staphylococcus_aureus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus	Streptococcus_anginosus;_CP007573.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP007570.1;_TOPREFPERCREADS100	Streptococcus_agalactiae;_CP007571.1;_TOPREFPERCREADS050	Streptococcus_sp._I-P16;_CP006776.1;_TOPREFPERCREADS025	Streptococcus_intermedius;_AP014880.1;_TOPREFPERCREADS025	Streptococcus_sp._I-G2;_CP006805.1;_TOPREFPERCREADS025	NA	NA	NA	NA
Streptococcus_acidominimus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_agalactiae	Streptococcus_agalactiae;_CP007571.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_anginosus	Streptococcus_anginosus;_CP007573.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_constellatus_subsp._pharyngis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_cristatus_AS_1.3089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_dysgalactiae_subsp._equisimilis_RE378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_gordonii_str._Challis_substr._CH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_infantarius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mitis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mitis_B6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_mutans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_oralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_oralis_Uo5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_oralis_subsp._tigurinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pantholopis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_parasanguinis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_parasanguinis_ATCC_15912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_parasanguinis_FW213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pasteurianus_ATCC_43144	Streptococcus_pasteurianus_ATCC_43144;_AP012054.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pneumoniae	Streptococcus_pneumoniae_CGSP14;_CP001033.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_D39;_CP000410.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_ATCC_700669;_FM211187.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_P1031;_CP000920.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_TIGR4;_AE005672.3;_TOPREFPERCREADS100	Streptococcus_pneumoniae_JJA;_CP000919.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_Hungary19A-6;_CP000936.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_70585;_CP000918.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_Taiwan19F-14;_CP000921.1;_TOPREFPERCREADS100	Streptococcus_pneumoniae_R6;_AE007317.1;_TOPREFPERCREADS100
Streptococcus_pseudopneumoniae_IS7493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pyogenes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pyogenes_MGAS10394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_pyogenes_MGAS2096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_salivarius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_salivarius_CCHSS3	Streptococcus_salivarius_CCHSS3;_FR873481.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_salivarius_JIM8777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._A12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._HSISM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._HSISS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._I-P16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._NPS_308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._VT_162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_sp._oral_taxon_431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_suis	Streptococcus_suis_98HAH33;_CP000408.1;_TOPREFPERCREADS100	Streptococcus_suis_SC84;_FM252031.1;_TOPREFPERCREADS100	Streptococcus_suis_BM407;_FM252032.1;_TOPREFPERCREADS100	Streptococcus_suis_JS14;_CP002465.1;_TOPREFPERCREADS100	Streptococcus_suis_D12;_CP002644.1;_TOPREFPERCREADS100	Streptococcus_suis_A7;_CP002570.1;_TOPREFPERCREADS100	Streptococcus_suis_05ZYH33;_CP000407.1;_TOPREFPERCREADS100	Streptococcus_suis_GZ1;_CP000837.1;_TOPREFPERCREADS100	Streptococcus_suis_P1/7;_AM946016.1;_TOPREFPERCREADS100	Streptococcus_suis_SS12;_CP002640.1;_TOPREFPERCREADS100
Streptococcus_suis_GZ1	Streptococcus_suis_GZ1;_CP000837.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_thermophilus	Streptococcus_thermophilus_JIM_8232;_FR875178.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_LMG_18311;_CP000023.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_TH1435;_CM002369.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_MN-ZLW-002;_CP003499.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_LMD-9;_CP000419.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_CNRZ1066;_CP000024.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_ND03;_CP002340.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_M17PTZA496;_CM002372.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_TH1436;_CM002370.1;_TOPREFPERCREADS100	Streptococcus_thermophilus_MTH17CL396;_CM002371.1;_TOPREFPERCREADS100
Streptococcus_thermophilus_CNRZ1066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_thermophilus_JIM_8232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_thermophilus_LMG_18311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_thermophilus_TH1435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_thermophilus_TH1477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Streptococcus_thermophilus_TH985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Taenia_solium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia	Parabacteroides_sp._CT06;_CP022754.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tannerella_forsythia_92A2	Tannerella_forsythia_92A2;_CP003191.1;_TOPREFPERCREADS100	Parabacteroides_sp._CT06;_CP022754.1;_TOPREFPERCREADS086	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49;_NW_017384733.1;_TOPREFPERCREADS100	Homo_sapiens;_NC_000016.10;_TOPREFPERCREADS100	Homo_sapiens;_NT_187397.1;_TOPREFPERCREADS100	Homo_sapiens;_NT_187648.1;_TOPREFPERCREADS000	NA	NA	NA	NA	NA	NA
Treponema	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35404	Treponema_denticola_ATCC_35404;_CM001796.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_denticola_ATCC_35405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pallidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_pallidum_subsp._pertenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_putidum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_sp._OMZ_838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Treponema_succinifaciens_DSM_2489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichinella_spiralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_brucei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trypanosoma_cruzi_strain_CL_Brener	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_major_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Variola_minor_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Veillonella_parvula_HSIVP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_cholerae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_parahaemolyticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vibrio_vulnificus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_enterocolitica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pestis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yersinia_pseudotuberculosis_complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
